window_index,time_s,entropy_h0,entropy_h1,entropy_h2,p_inf_h0,p_inf_h1,p_inf_h2,mean_betti0,mean_betti1,mean_betti2
389,234900.0,7.307970955259077,1.9752640544093836,0.0,0.22464638948440552,0.2926208972930908,0.0,12.65,0.05,0.0
390,235500.0,7.435825262111217,3.698157432007101,0.7422026802607125,0.21133148670196533,0.3527051657438278,0.007082253694534302,15.05,0.05,0.0
391,236100.0,7.450633175574597,3.9659752065539973,0.0,0.2210678607225418,0.3759022653102875,0.001886904239654541,16.0,0.05,0.0
392,236700.0,7.30922496444094,3.4436753836050418,0.0,0.23569895327091217,0.3539322316646576,0.0,14.85,0.05,0.0
393,237300.0,7.242441060781478,3.2169270158157826,0.0,0.23569895327091217,0.1369202733039856,0.0016241371631622314,12.4,0.05,0.0
394,237900.0,7.195007869228452,3.5053837376303267,0.44220752834853383,0.25775182247161865,0.10372976958751678,0.01608210802078247,13.0,0.0,0.05
395,238500.0,7.189879200830237,3.8508606694134593,0.6049059560897072,0.413792222738266,0.20289504528045654,0.009347021579742432,18.9,0.1,0.0
396,239100.0,7.405241868355554,4.16478199979271,0.0,0.413792222738266,0.2577884793281555,0.0,24.15,0.35,0.0
397,239700.0,7.432985791788281,3.4428377334134717,0.0,0.41156288981437683,0.7730940878391266,0.0,25.1,0.45,0.0
398,240300.0,7.381517662062521,3.3930130729139245,0.0,0.6976410150527954,0.7031987905502319,0.022715449333190918,25.15,0.45,0.0
399,240900.0,7.325955529219202,3.4679375879407557,0.0,0.7986570000648499,0.5504310727119446,0.0,27.0,0.4,0.0
400,241500.0,7.313132212182856,2.989358390231999,0.0,0.8253114819526672,1.5743834972381592,0.0,37.05,0.65,0.0
401,242100.0,7.402835534367095,2.9848565204674755,0.0,1.2218232154846191,1.9938955307006836,0.010568380355834961,47.25,0.85,0.0
402,242700.0,7.465211132705184,3.4680814713746155,1.4445420891834868,1.0670126676559448,2.5593782663345337,0.07316827774047852,52.8,1.0,0.0
403,243300.0,7.507873389761123,3.4338087323208812,1.3216613198740814,0.9465299844741821,2.8361568450927734,0.13843393325805664,54.4,1.2,0.05
404,243900.0,7.509364676320422,4.128637362111099,0.0,1.1668028831481934,1.571624994277954,0.013210296630859375,55.75,0.95,0.0
405,244500.0,7.5050444792653765,4.082614033571032,0.9422586325160737,1.1283775568008423,2.690068006515503,0.013210296630859375,58.45,1.15,0.0
406,245100.0,7.504925056066279,4.311273797207723,0.9932843443397958,1.1283775568008423,2.683789014816284,0.02967667579650879,59.3,0.85,0.0
407,245700.0,7.518311512718618,4.293251987728306,1.444622500375287,0.929579496383667,2.8374276161193848,0.14354991912841797,57.7,0.85,0.1
408,246300.0,7.529864545114808,3.93332831704406,1.0164876533985312,0.970349907875061,2.7487258911132812,0.07355737686157227,57.15,0.95,0.0
409,246900.0,7.546047196675023,3.962529359717703,0.0,0.970349907875061,2.2786455154418945,0.0,59.75,1.1,0.0
410,247500.0,7.535738862923424,3.9906237960587245,0.0,1.0706955194473267,2.8511463403701782,0.01535177230834961,61.9,1.4,0.0
411,248100.0,7.5417640780012976,4.120338552616936,0.7715178198191575,0.9831637740135193,2.6620936393737793,0.05248427391052246,61.7,1.4,0.0
412,248700.0,7.539003858551378,3.7516937839972484,0.0,0.961527407169342,3.2903352975845337,0.0,60.2,1.35,0.0
413,249300.0,7.502975579894543,3.9915341849593484,1.0595191131702022,1.5198200941085815,2.9417120218276978,0.1883373260498047,62.6,1.4,0.0
414,249900.0,7.483460324082389,4.0100280801757116,1.8699879560884944,1.5542213916778564,2.315251350402832,0.2268218994140625,66.0,1.25,0.05
415,250500.0,7.501356606984784,3.72741144208068,0.8719212790911557,1.3670222759246826,2.446255326271057,0.14600014686584473,65.85,1.3,0.0
416,251100.0,7.528965666064858,3.872129721046701,0.0,1.123979926109314,3.0395063161849976,0.016667842864990234,66.1,1.4,0.0
417,251700.0,7.541651951594635,4.31675544643008,1.0634256529730295,1.0874419212341309,3.281347632408142,0.23171424865722656,67.1,1.45,0.05
418,252300.0,7.537342986753993,4.044383220505121,0.9111253775855623,1.0568253993988037,3.2227094173431396,0.1438136100769043,67.75,1.7,0.05
419,252900.0,7.526033829065856,4.074682814320897,0.0,1.0568253993988037,3.000463128089905,0.18457937240600586,70.4,1.45,0.05
420,253500.0,7.516513729390785,3.8695054577939088,0.5129588554183729,1.1251119375228882,3.3310781717300415,0.16818714141845703,72.05,1.75,0.05
421,254100.0,7.525109677420831,3.8961635199501794,2.3033355113498852,1.0778515338897705,3.209128260612488,0.05998969078063965,70.75,1.75,0.1
422,254700.0,7.547927095043671,3.7010693510947994,1.293289330252717,0.9520940184593201,3.312629520893097,0.046207427978515625,67.8,1.8,0.0
423,255300.0,7.550725365826977,3.743778240872266,1.1706077802457635,0.9990125298500061,3.330929398536682,0.06119203567504883,68.5,1.5,0.0
424,255900.0,7.544697251673723,4.135883335123198,0.5770099039639136,1.1695327758789062,3.3582454919815063,0.27622270584106445,72.95,1.4,0.05
425,256500.0,7.537686340373177,4.140296842018247,0.8525982298076514,1.1695327758789062,3.2527542114257812,0.27622270584106445,73.4,1.15,0.05
426,257100.0,7.537551312525306,3.9419403501257353,1.0262807595045624,1.0420624017715454,3.413586735725403,0.028060436248779297,71.3,1.0,0.0
427,257700.0,7.535645110135111,4.002750217618481,0.33578314226872985,1.0973190069198608,3.6002849340438843,0.19003820419311523,70.35,1.15,0.0
428,258300.0,7.528267735854964,4.053847897311221,1.9381144973560236,1.1747323274612427,3.805180788040161,0.10563421249389648,71.05,1.55,0.0
429,258900.0,7.5335495362894,4.459548389941388,1.0244476919371859,1.1521713733673096,3.2635586261749268,0.08534574508666992,73.85,1.55,0.0
430,259500.0,7.5403286127357445,4.671553936639516,0.0,1.2452517747879028,2.5149492025375366,0.0,74.95,1.5,0.0
431,260100.0,7.546646100371854,4.392394478577852,0.0,1.2280700206756592,2.923766016960144,0.0,75.65,1.55,0.0
432,260700.0,7.546952356832715,3.9673460157263873,0.9718644024259072,1.22995126247406,3.2460979223251343,0.058901309967041016,76.4,2.0,0.05
433,261300.0,7.54565977974032,4.316009591693049,0.0,1.3323854207992554,2.9052698612213135,0.0,77.95,1.85,0.0
434,261900.0,7.5476941207860815,4.495116911099361,0.9314141312574789,1.3323854207992554,2.8072805404663086,0.253873348236084,75.8,1.7,0.1
435,262500.0,7.544557542959755,4.280553691275704,1.237330653623769,1.0635586977005005,3.5558815002441406,0.07539558410644531,74.5,1.65,0.0
436,263100.0,7.538993726610473,4.632646078496611,1.9598648921572575,1.084934115409851,2.7803900241851807,0.29858875274658203,76.55,1.7,0.05
437,263700.0,7.531854901760295,4.962913110562671,0.0,1.177066683769226,2.7414283752441406,0.01897287368774414,78.6,2.3,0.0
438,264300.0,7.517834442759096,4.626193409773304,0.9984333546058067,1.2344176769256592,2.6522202491760254,0.03018784523010254,78.1,2.25,0.0
439,264900.0,7.511034695177795,4.036466683146042,0.0,1.3187156915664673,3.113572835922241,0.01776862144470215,78.2,1.75,0.0
440,265500.0,7.505687098182799,4.219206749117754,0.0,1.3864601850509644,3.7767248153686523,0.018181562423706055,84.8,2.3,0.0
441,266100.0,7.526260379000358,4.2454349686084925,1.708831845002445,1.4476525783538818,4.211628794670105,0.09359216690063477,89.2,3.05,0.05
442,266700.0,7.524526046035289,4.163232828256084,0.4349919538231502,1.4476525783538818,4.842835068702698,0.07803773880004883,89.35,2.85,0.0
443,267300.0,7.521062707561026,4.21205543700454,0.4527726382021716,1.4476525783538818,4.832206845283508,0.13250350952148438,87.4,2.4,0.05
444,267900.0,7.530968696653154,3.9267472067435056,0.9979488122911541,1.4476525783538818,5.002813100814819,0.13583755493164062,87.0,2.25,0.0
445,268500.0,7.522056973154895,3.9278048567191317,0.9787105162352723,1.7791391611099243,4.618310213088989,0.047838687896728516,86.45,2.45,0.0
446,269100.0,7.525175149307425,4.300065747799872,0.9445643912480054,1.6104816198349,3.7545865774154663,0.08761835098266602,84.75,2.45,0.05
447,269700.0,7.523238273981796,4.169338758248589,1.4999428732251407,1.2761809825897217,4.002235054969788,0.14626359939575195,85.05,2.65,0.05
448,270300.0,7.512982637387531,4.071476735775798,1.1393202724688756,1.4770710468292236,4.002235054969788,0.14626359939575195,85.6,2.6,0.05
449,270900.0,7.529162770541854,4.292434431550356,0.0,1.4825232028961182,4.98138964176178,0.007467508316040039,89.25,2.95,0.0
450,271500.0,7.523771526909461,4.11823150306255,0.6400437752776295,1.5694133043289185,5.475368022918701,0.17627382278442383,87.65,3.0,0.0
451,272100.0,7.532838964657654,4.251955681863839,1.6507279933941605,1.3514163494110107,5.150094985961914,0.48011231422424316,88.05,3.15,0.15
452,272700.0,7.533622810517034,4.192432923969171,1.8695105218846886,1.5894395112991333,5.174279451370239,0.20755720138549805,86.0,3.0,0.05
453,273300.0,7.532166964760043,3.96485951592275,2.0582399675132272,1.3596742153167725,5.2305638790130615,0.09514474868774414,83.35,2.7,0.1
454,273900.0,7.53574366043701,4.20057309828131,1.1853914003013266,1.3596742153167725,4.909257531166077,0.1960444450378418,84.7,2.7,0.05
455,274500.0,7.521303139812544,4.300822133613522,0.0,1.7393254041671753,2.346896529197693,0.13373208045959473,89.3,3.0,0.0
456,275100.0,7.510025155694622,4.280031860016215,1.564767260794082,1.7393254041671753,2.0689772367477417,0.0819709300994873,92.0,2.5,0.0
457,275700.0,7.504830497741538,4.004819553286474,0.0,1.7393254041671753,2.8723357915878296,0.09281206130981445,92.95,2.55,0.0
458,276300.0,7.502509711892495,3.976830910491637,2.1481089579296464,1.6117589473724365,2.9453104734420776,0.2388019561767578,94.4,2.9,0.2
459,276900.0,7.496656673236537,4.278983158919786,1.3403916301457568,1.5940361022949219,2.5561633110046387,0.12074518203735352,95.2,2.85,0.05
460,277500.0,7.4925236232126,4.110460574656654,2.2923333176212606,1.5967062711715698,2.21929395198822,0.35367894172668457,94.25,2.8,0.2
461,278100.0,7.505294714637097,4.1298585285861655,1.705013482061426,1.5967062711715698,2.29446542263031,0.17604875564575195,93.35,3.05,0.0
462,278700.0,7.513366175251929,3.975485999603126,2.35009517882783,1.5253026485443115,3.0969555377960205,0.19755315780639648,91.25,3.2,0.0
463,279300.0,7.507753906504878,3.8823198631266718,1.6926227280963235,1.4181649684906006,3.3494203090667725,0.08576130867004395,91.15,3.3,0.0
464,279900.0,7.502396144496153,4.034904760768917,0.8434171825742337,1.4519304037094116,2.820833444595337,0.06693744659423828,90.4,3.3,0.0
465,280500.0,7.513361361034457,4.002635944599536,0.9895492966365139,1.5920119285583496,2.820833444595337,0.016935348510742188,93.95,2.65,0.0
466,281100.0,7.526073320334977,4.427386045808706,0.6057083393304602,1.5917216539382935,2.5711722373962402,0.03726458549499512,95.5,2.7,0.05
467,281700.0,7.532716094696942,4.346669470273661,0.6550992512622402,1.6239738464355469,2.3595603704452515,0.0787506103515625,94.85,3.4,0.0
468,282300.0,7.513764009178067,4.676039595632983,2.478258900788416,1.7384159564971924,2.107428789138794,0.28169941902160645,93.7,3.2,0.2
469,282900.0,7.534934631270144,4.5849037379373865,2.1145581576941503,1.7384159564971924,1.9199892282485962,0.2909684181213379,87.5,2.75,0.15
470,283500.0,7.544073395434824,4.636356185134479,2.1992109661375054,1.5510081052780151,1.99623441696167,0.2917807102203369,86.05,2.45,0.1
471,284100.0,7.543415502166864,4.7795527814342575,2.5247678375396885,1.46540367603302,2.156961679458618,0.22366786003112793,87.55,2.5,0.05
472,284700.0,7.548486415842261,4.78149246696964,2.2721117296309976,1.4436017274856567,1.7436978816986084,0.3126211166381836,88.65,2.8,0.15
473,285300.0,7.553079717688252,4.927799632826839,1.7160287197488728,1.3141974210739136,2.0544434785842896,0.19577765464782715,87.75,2.45,0.1
474,285900.0,7.5639378777798125,4.865393181421511,1.5509508794903595,1.1705759763717651,2.2639968395233154,0.11713004112243652,85.0,2.7,0.05
475,286500.0,7.565742749215127,4.75261492197477,2.01946919951638,1.117086410522461,2.3549323081970215,0.03842639923095703,81.55,2.8,0.0
476,287100.0,7.561280275093051,4.54308334067227,0.9202388575915348,1.1072447299957275,2.2423914670944214,0.04816842079162598,81.05,2.0,0.0
477,287700.0,7.551741908875925,4.631077760408595,1.3556945198501402,1.4930137395858765,1.6672980785369873,0.12990427017211914,79.55,2.35,0.0
478,288300.0,7.546823670339976,4.694765980784944,1.7485068194430475,1.4475972652435303,1.6117384433746338,0.3217756748199463,78.7,2.3,0.1
479,288900.0,7.533458293323409,4.666516166559238,2.373077007440776,1.4149391651153564,1.915898084640503,0.19421768188476562,78.85,2.25,0.0
480,289500.0,7.546207305984568,4.773107438330331,0.9982604955577903,1.242857575416565,1.770717978477478,0.12400293350219727,78.45,1.85,0.05
481,290100.0,7.552338550053682,5.020394943244009,2.3713227192779773,1.1822621822357178,2.5665234327316284,0.17177081108093262,78.7,1.7,0.15
482,290700.0,7.5366921061412135,4.453865120848088,1.693485295970647,1.0534851551055908,2.2203197479248047,0.1389625072479248,74.45,1.9,0.0
483,291300.0,7.501216415373026,4.304247615903161,1.3144252887068035,1.0259108543395996,1.7209546566009521,0.06827878952026367,66.4,1.45,0.0
484,291900.0,7.466327358878881,4.058450952943071,2.044297679141856,1.0259108543395996,1.2376203536987305,0.21517300605773926,55.45,1.25,0.1
485,292500.0,7.451750145123297,3.807296793412689,2.263728080036212,1.0259108543395996,1.3155931234359741,0.06885910034179688,48.0,1.1,0.0
486,293100.0,7.431480469568562,3.6732266985898803,1.5485793984996414,0.9878471493721008,1.3324673175811768,0.18346929550170898,44.25,1.3,0.05
487,293700.0,7.390706298234258,4.168627478551877,0.446428611652782,0.9878471493721008,0.9715299010276794,0.13582205772399902,42.85,1.05,0.05
488,294300.0,7.274805724965187,3.813346809336945,0.0,0.9878471493721008,0.8325633406639099,0.0,36.25,0.5,0.0
489,294900.0,7.193854631220531,4.116443763304696,0.8951716446781266,0.8715675473213196,0.3284326195716858,0.015995144844055176,27.8,0.25,0.0
490,295500.0,7.183537673178179,4.432562764281985,1.4345684532438219,0.8223861455917358,0.20514792203903198,0.015995144844055176,19.15,0.15,0.0
491,296100.0,7.4609401817418455,4.300152982618435,0.0,0.18038015067577362,0.12019839882850647,0.00724482536315918,12.65,0.0,0.0
492,296700.0,7.427306336140923,3.7974952168665417,0.8540834456255257,0.234874427318573,0.08627945184707642,0.0031756162643432617,10.9,0.0,0.0
493,297300.0,7.4589235248097925,3.6258025591387533,2.85430043099149,0.19322524964809418,0.07294599711894989,0.00857621431350708,10.0,0.0,0.0
494,297900.0,7.507842780205688,4.23698542186635,2.3832584769393206,0.09097252041101456,0.0461568683385849,0.01376911997795105,9.7,0.0,0.0
495,298500.0,7.517113971355691,3.6995568449725598,1.9783925198437387,0.08863972127437592,0.07540980726480484,0.0034935325384140015,9.7,0.0,0.0
496,299100.0,7.530018553909581,3.7340937974388977,2.983105350380588,0.08316249400377274,0.09062397852540016,0.004196368157863617,9.7,0.0,0.0
497,299700.0,7.537151924201071,2.5792896124384797,0.6676653651884935,0.06798528879880905,0.12695151939988136,0.0037363991141319275,9.7,0.0,0.0
498,300300.0,7.536268774056634,2.077509712005552,0.0,0.06375735253095627,0.060045450925827026,0.0004986822605133057,9.7,0.0,0.0
499,300900.0,7.533593357778179,0.8955187505862767,0.0,0.07321202009916306,0.22678261995315552,0.0,9.7,0.05,0.0
500,301500.0,7.519627147259653,0.5724543433612054,0.0,0.08094442635774612,0.3179410994052887,0.0,9.7,0.05,0.0
501,302100.0,7.502502385904798,1.263497144362222,0.6181278148007421,0.08094442635774612,0.30288323014974594,0.007545650005340576,9.7,0.05,0.0
502,302700.0,7.500941820133683,1.794213265264104,0.0,0.0764722153544426,0.30616795271635056,0.006937950849533081,9.7,0.05,0.0
503,303300.0,7.4996205496270125,1.9434242457867457,0.0,0.08196340501308441,0.17566025257110596,0.0,9.7,0.05,0.0
504,303900.0,7.503065998205085,0.9982398963585938,0.0,0.08196340501308441,0.39166760444641113,0.01165682077407837,9.7,0.05,0.0
505,304500.0,7.521002989164368,0.8179127474678587,0.0,0.08196340501308441,0.5290694385766983,0.0013714134693145752,9.7,0.05,0.0
506,305100.0,7.513675986310481,1.3866232972531123,0.0,0.10159232467412949,0.47082825005054474,0.02195054292678833,9.8,0.05,0.0
507,305700.0,7.496517162342585,1.5580013251595246,0.0,0.10121265053749084,0.5177855864167213,0.009897828102111816,9.9,0.05,0.0
508,306300.0,7.464706780732988,1.7271509240808145,0.6274166089611667,0.10159232467412949,0.5321922600269318,0.002534031867980957,10.0,0.05,0.0
509,306900.0,7.448559560358858,1.0371633926510904,0.0,0.11799576133489609,0.3151377737522125,0.0,10.1,0.05,0.0
510,307500.0,7.470358793751058,3.1832486051366278,0.5507175700106333,0.11799576133489609,0.058641791343688965,0.001862555742263794,9.95,0.0,0.0
511,308100.0,7.492034688882602,3.7654776028651837,1.6298731938591973,0.11799576133489609,0.044299572706222534,0.005093872547149658,9.75,0.0,0.0
512,308700.0,7.494995030803887,4.04618134708667,0.9305219552706291,0.08507643640041351,0.06626727432012558,0.0012005716562271118,9.7,0.0,0.0
513,309300.0,7.491584929472885,3.840389975793113,1.6913748892697757,0.0721040889620781,0.08832801133394241,0.006760045886039734,9.7,0.0,0.0
514,309900.0,7.5036213931146305,2.794953630357575,0.0,0.07301370054483414,0.11617184430360794,0.0,9.7,0.0,0.0
515,310500.0,7.510610370135955,2.467108462982487,1.5510478421886345,0.07301370054483414,0.12201082706451416,0.015675276517868042,9.7,0.0,0.0
516,311100.0,7.51794163011556,2.1184072099394777,1.5748070124301001,0.0765179693698883,0.12982402741909027,0.003293931484222412,9.7,0.0,0.0
517,311700.0,7.508594893168144,3.0502998641051318,1.1135305380534086,0.08566796034574509,0.05688786506652832,0.021803677082061768,9.7,0.0,0.0
518,312300.0,7.498376501963573,3.511915939065957,1.4091803055292462,0.08566796034574509,0.1023210808634758,0.0033060312271118164,9.7,0.0,0.0
519,312900.0,7.502704551800988,3.6946079520594126,2.0073943310937366,0.08526429533958435,0.11302023380994797,0.009769827127456665,9.7,0.0,0.0
520,313500.0,7.492131828081029,3.1846250854065037,2.4626734447909184,0.08369588106870651,0.085288867354393,0.004945516586303711,9.7,0.0,0.0
521,314100.0,7.499200226485832,2.8046412443702002,0.7136758229805914,0.08369588106870651,0.1567976474761963,0.01286652684211731,9.7,0.0,0.05
522,314700.0,7.513941278000248,2.5823450778627715,0.4505287941072607,0.08369588106870651,0.3034479394555092,0.011862456798553467,9.7,0.05,0.0
523,315300.0,7.513565639940597,3.4971715526625045,0.0,0.08322860300540924,0.08291547000408173,0.0012345090508460999,9.7,0.0,0.0
524,315900.0,7.5044761569380265,2.420952586524693,0.0,0.07404053211212158,0.20799900591373444,0.0,9.7,0.0,0.0
525,316500.0,7.482129651768036,2.109318458285482,0.0,0.08078984916210175,0.2034776583313942,0.0,9.7,0.0,0.0
526,317100.0,7.481105669910642,1.2254251558890292,0.0,0.07404053211212158,0.24453267455101013,0.0,9.7,0.05,0.0
527,317700.0,7.482655655722475,1.1170140743745043,1.4516174455590043,0.08290355652570724,0.3769160807132721,0.004974663257598877,9.7,0.05,0.0
528,318300.0,7.4579258007498455,0.541914818197568,0.9694937816712212,0.10277646034955978,0.3814852610230446,0.006380736827850342,9.8,0.05,0.0
529,318900.0,7.457843218667315,1.4611154711778247,0.0,0.1088806688785553,0.3490051180124283,0.0,9.9,0.05,0.0
530,319500.0,7.475779258794352,1.5794689104557627,1.022940763183427,0.1088806688785553,0.4791959077119827,0.010919928550720215,9.9,0.05,0.0
531,320100.0,7.495264667757904,0.7169593607057229,1.326079617168541,0.1088806688785553,0.4703790694475174,0.010917901992797852,9.8,0.05,0.0
532,320700.0,7.524490992787801,1.5208910489100127,1.1848417723869265,0.0691303089261055,0.20723634958267212,0.00853729248046875,9.7,0.05,0.0
533,321300.0,7.520941595132511,1.7933724551284902,0.0,0.08376753330230713,0.1892101764678955,0.0007646158337593079,9.7,0.05,0.0
534,321900.0,7.520476787151504,2.1263339772461154,0.0,0.08830628544092178,0.21111586689949036,0.0007646158337593079,9.7,0.05,0.0
535,322500.0,7.542374462892282,3.6194107454615976,0.0,0.08830628544092178,0.1250254064798355,0.003966271877288818,9.7,0.0,0.0
536,323100.0,7.525695231213196,3.8115718899353483,1.122819275232902,0.08830628544092178,0.08869129419326782,0.004966840147972107,9.7,0.0,0.0
537,323700.0,7.517989726564235,4.408471118286518,0.8097697929049348,0.08056053519248962,0.05633792281150818,0.004306182265281677,9.7,0.0,0.0
